date,cases,gender
2020-12-07,916.0,female
2020-12-08,1097.0,female
2020-12-09,971.0,female
2020-12-10,980.0,female
2020-12-11,941.0,female
2020-12-12,448.0,female
2020-12-13,234.0,female
2020-12-14,854.0,female
2020-12-15,1136.0,female
2020-12-16,869.0,female
2020-12-17,813.0,female
2020-12-18,764.0,female
2020-12-19,465.0,female
2020-12-20,204.0,female
2020-12-21,855.0,female
2020-12-22,1136.0,female
2020-12-23,1099.0,female
2020-12-24,924.0,female
2020-12-25,186.0,female
2020-12-26,319.0,female
2020-12-27,288.0,female
2020-12-28,1068.0,female
2020-12-29,1274.0,female
2020-12-30,1306.0,female
2020-12-31,945.0,female
2021-01-01,220.0,female
2021-01-02,358.0,female
2021-01-03,410.0,female
2021-01-04,1333.0,female
2021-01-05,1781.0,female
2021-01-06,1392.0,female
2021-01-07,1083.0,female
2021-01-08,957.0,female
2021-01-09,394.0,female
2021-01-10,208.0,female
2021-01-11,946.0,female
2021-01-12,1110.0,female
2021-01-13,932.0,female
2021-01-14,781.0,female
2021-01-15,806.0,female
2021-01-16,281.0,female
2021-01-17,150.0,female
2021-01-18,860.0,female
2021-01-19,857.0,female
2021-01-20,766.0,female
2021-01-21,747.0,female
2021-01-22,814.0,female
2021-01-23,284.0,female
2021-01-24,146.0,female
2021-01-25,911.0,female
2021-01-26,931.0,female
2021-01-27,739.0,female
2021-01-28,664.0,female
2021-01-29,692.0,female
2021-01-30,293.0,female
2021-01-31,196.0,female
2021-02-01,856.0,female
2021-02-02,741.0,female
2021-02-03,633.0,female
2021-02-04,485.0,female
2021-02-05,512.0,female
2021-02-06,262.0,female
2021-02-07,149.0,female
2021-02-08,202.0,female
2021-02-09,804.0,female
2021-02-10,739.0,female
2021-02-11,567.0,female
2021-02-12,527.0,female
2021-02-13,204.0,female
2021-02-14,118.0,female
2021-02-15,393.0,female
2021-02-16,561.0,female
2021-02-17,459.0,female
2021-02-18,464.0,female
2021-02-19,489.0,female
2021-02-20,225.0,female
2021-02-21,125.0,female
2021-02-22,477.0,female
2021-02-23,582.0,female
2021-02-24,449.0,female
2021-02-25,468.0,female
2021-02-26,484.0,female
2021-02-27,241.0,female
2021-02-28,124.0,female
2021-03-01,411.0,female
2021-03-02,630.0,female
2021-03-03,511.0,female
2021-03-04,470.0,female
2021-03-05,491.0,female
2021-03-06,179.0,female
2021-03-07,109.0,female
2021-03-08,386.0,female
2021-03-09,487.0,female
2021-03-10,463.0,female
2021-03-11,392.0,female
2021-03-12,427.0,female
2021-03-13,251.0,female
2021-03-14,98.0,female
2021-03-15,490.0,female
2021-03-16,579.0,female
2021-03-17,475.0,female
2021-03-18,469.0,female
2021-03-19,513.0,female
2021-03-20,285.0,female
2021-03-21,145.0,female
2021-03-22,511.0,female
2021-03-23,649.0,female
2021-03-24,616.0,female
2021-03-25,549.0,female
2021-03-26,625.0,female
2021-03-27,315.0,female
2021-03-28,151.0,female
2021-03-29,563.0,female
2021-03-30,783.0,female
2021-03-31,702.0,female
2021-04-01,577.0,female
2021-04-02,666.0,female
2021-04-03,379.0,female
2021-04-04,147.0,female
2021-04-05,146.0,female
2021-04-06,643.0,female
2021-04-07,789.0,female
2021-04-08,653.0,female
2021-04-09,684.0,female
2021-04-10,288.0,female
2021-04-11,146.0,female
2021-04-12,544.0,female
2021-04-13,645.0,female
2021-04-14,474.0,female
2021-04-15,432.0,female
2021-04-16,404.0,female
2021-04-17,250.0,female
2021-04-18,121.0,female
2021-04-19,414.0,female
2021-04-20,536.0,female
2021-04-21,361.0,female
2021-04-22,479.0,female
2021-04-23,415.0,female
2021-04-24,212.0,female
2021-04-25,100.0,female
2021-04-26,449.0,female
2021-04-27,210.0,female
2021-04-28,454.0,female
2021-04-29,501.0,female
2021-04-30,529.0,female
2021-05-01,178.0,female
2021-05-02,114.0,female
2021-05-03,468.0,female
2021-05-04,510.0,female
2021-05-05,400.0,female
2021-05-06,306.0,female
2021-05-07,367.0,female
2021-05-08,157.0,female
2021-05-09,70.0,female
2021-05-10,256.0,female
2021-05-11,381.0,female
2021-05-12,314.0,female
2021-05-13,239.0,female
2021-05-14,253.0,female
2021-05-15,157.0,female
2021-05-16,61.0,female
2021-05-17,266.0,female
2021-05-18,276.0,female
2021-05-19,176.0,female
2021-05-20,176.0,female
2021-05-21,204.0,female
2021-05-22,80.0,female
2021-05-23,47.0,female
2021-05-24,160.0,female
2021-05-25,190.0,female
2021-05-26,189.0,female
2021-05-27,152.0,female
2021-05-28,187.0,female
2021-05-29,68.0,female
2021-05-30,49.0,female
2021-05-31,168.0,female
2021-06-01,192.0,female
2021-06-02,141.0,female
2021-06-03,143.0,female
2021-06-04,117.0,female
2021-06-05,84.0,female
2021-06-06,31.0,female
2021-06-07,128.0,female
2021-06-08,144.0,female
2021-06-09,108.0,female
2021-06-10,58.0,female
2021-06-11,65.0,female
2021-06-12,50.0,female
2021-06-13,11.0,female
2021-06-14,59.0,female
2021-06-15,58.0,female
2021-06-16,50.0,female
2021-06-17,54.0,female
2021-06-18,46.0,female
2021-06-19,12.0,female
2021-06-20,11.0,female
2021-06-21,38.0,female
2021-06-22,31.0,female
2021-06-23,18.0,female
