date,cases,gender
2021-01-10,0.0,female
2021-01-11,3508.0,female
2021-01-12,1544.0,female
2021-01-13,1591.0,female
2021-01-14,1296.0,female
2021-01-15,1290.0,female
2021-01-16,0.0,female
2021-01-17,0.0,female
2021-01-18,2490.0,female
2021-01-19,1224.0,female
2021-01-20,1435.0,female
2021-01-21,1131.0,female
2021-01-22,1114.0,female
2021-01-23,0.0,female
2021-01-24,0.0,female
2021-01-25,2333.0,female
2021-01-26,1005.0,female
2021-01-27,0.0,female
2021-01-28,2085.0,female
2021-01-29,1042.0,female
2021-01-30,0.0,female
2021-01-31,0.0,female
2021-02-01,2023.0,female
2021-02-02,850.0,female
2021-02-03,895.0,female
2021-02-04,913.0,female
2021-02-05,846.0,female
2021-02-06,0.0,female
2021-02-07,0.0,female
2021-02-08,0.0,female
2021-02-09,2402.0,female
2021-02-10,824.0,female
2021-02-11,702.0,female
2021-02-12,621.0,female
2021-02-13,0.0,female
2021-02-14,0.0,female
2021-02-15,1295.0,female
2021-02-16,541.0,female
2021-02-17,660.0,female
2021-02-18,623.0,female
2021-02-19,544.0,female
2021-02-20,0.0,female
2021-02-21,0.0,female
2021-02-22,1245.0,female
2021-02-23,596.0,female
2021-02-24,680.0,female
2021-02-25,578.0,female
2021-02-26,491.0,female
2021-02-27,0.0,female
2021-02-28,0.0,female
2021-03-01,1253.0,female
2021-03-02,0.0,female
2021-03-03,1193.0,female
2021-03-04,634.0,female
2021-03-05,582.0,female
2021-03-06,0.0,female
2021-03-07,0.0,female
2021-03-08,1390.0,female
2021-03-09,679.0,female
2021-03-10,768.0,female
2021-03-11,709.0,female
2021-03-12,695.0,female
2021-03-13,0.0,female
2021-03-14,0.0,female
2021-03-15,1601.0,female
2021-03-16,725.0,female
2021-03-17,952.0,female
2021-03-18,0.0,female
2021-03-19,878.0,female
2021-03-20,0.0,female
2021-03-21,0.0,female
2021-03-22,2727.0,female
2021-03-23,888.0,female
2021-03-24,1016.0,female
2021-03-25,0.0,female
2021-03-26,0.0,female
2021-03-27,0.0,female
2021-03-28,0.0,female
